LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
162,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
163,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
164,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
165,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
166,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
167,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
168,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
169,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
170,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
171,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
172,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
173,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
174,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
175,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
176,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
177,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
178,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
179,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
180,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
181,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
182,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
183,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
184,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
185,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
186,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
187,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
188,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
189,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
190,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
191,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
192,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
193,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
194,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
195,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
196,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
197,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
198,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
199,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
200,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
201,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
202,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
203,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
204,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
205,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
206,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
207,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
208,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
209,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
210,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
211,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
212,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
213,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
214,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
215,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
216,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
217,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
218,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
219,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
220,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
221,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
222,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
223,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
224,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
225,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
226,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
227,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
228,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
229,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
230,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
231,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
232,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
233,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
234,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
235,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
236,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
237,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
238,2016-09-28,04:30:32,Info,CBS,Session: 30546173_4275933214 initialized by client WindowsUpdateAgent.,1,Session: <*> initialized by client <*>
239,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
240,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
241,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
242,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
243,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
244,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
245,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
246,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
247,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
248,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
249,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
250,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
251,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
252,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
253,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
254,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
255,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
256,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
257,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
258,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
259,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
260,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
261,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
262,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
263,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
264,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
265,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
266,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
267,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
268,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
269,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
270,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
271,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
272,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
273,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
274,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
275,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
276,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
277,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
278,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
279,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
280,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
281,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
282,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
283,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
284,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
285,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
286,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
287,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
288,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
289,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
290,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
291,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
292,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
293,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
