LineId,Date,Time,Level,Component,Content,EventTemplate,EventId
162,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
163,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
164,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
165,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
166,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
167,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
168,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
169,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
170,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
171,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
172,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
173,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
174,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
175,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
176,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
177,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
178,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
179,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
180,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
181,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
182,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
183,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
184,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
185,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
186,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
187,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
188,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
189,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
190,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
191,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
192,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
193,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
194,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
195,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
196,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
197,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
198,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
199,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
200,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
201,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
202,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
203,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
204,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
205,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
206,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
207,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
208,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
209,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
210,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
211,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
212,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
213,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
214,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
215,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
216,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
217,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
218,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
219,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
220,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
221,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
222,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
223,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
224,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
225,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
226,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
227,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
228,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
229,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
230,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
231,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
232,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
233,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
234,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
235,2016-09-28,04:30:32,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
236,2016-09-28,04:30:32,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
237,2016-09-28,04:30:32,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
238,2016-09-28,04:30:32,Info,CBS,Session: 30546173_4275933214 initialized by client WindowsUpdateAgent.,Session: <*> initialized by client <*>,39
239,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
240,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
241,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
242,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
243,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
244,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
245,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
246,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
247,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
248,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
249,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
250,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
251,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
252,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
253,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
254,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
255,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
256,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
257,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
258,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
259,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
260,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
261,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
262,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
263,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
264,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
265,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
266,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
267,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
268,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
269,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
270,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
271,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
272,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
273,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
274,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
275,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
276,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
277,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
278,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
279,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
280,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
281,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
282,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
283,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
284,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
285,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
286,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
287,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
288,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
289,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
290,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
291,2016-09-28,04:30:33,Info,CBS,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized <*> attribute.,7
292,2016-09-28,04:30:33,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [<*> - <*>].,52
293,2016-09-28,04:30:33,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],8
