LineId,Time,Level,Content,EventTemplate,EventId
196,Sun Dec 04 06:13:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
197,Sun Dec 04 06:13:01 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
198,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32432 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
199,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32434 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
200,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32433 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
201,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
202,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
203,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
204,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
205,Sun Dec 04 06:16:21 2005,notice,jk2_init() Found child 32435 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
206,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
207,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
208,Sun Dec 04 06:16:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
209,Sun Dec 04 06:16:39 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
210,Sun Dec 04 06:16:51 2005,notice,jk2_init() Found child 32436 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
211,Sun Dec 04 06:16:51 2005,notice,jk2_init() Found child 32437 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
212,Sun Dec 04 06:17:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
213,Sun Dec 04 06:17:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
214,Sun Dec 04 06:17:05 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
215,Sun Dec 04 06:17:06 2005,notice,jk2_init() Found child 32438 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
216,Sun Dec 04 06:17:18 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
217,Sun Dec 04 06:17:24 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
218,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32440 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
219,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32439 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
220,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32441 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
221,Sun Dec 04 06:17:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
222,Sun Dec 04 06:17:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
223,Sun Dec 04 06:17:35 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
224,Sun Dec 04 06:17:35 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
225,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32442 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
226,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32443 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
227,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32444 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
228,Sun Dec 04 06:18:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
229,Sun Dec 04 06:18:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
230,Sun Dec 04 06:18:11 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
231,Sun Dec 04 06:18:11 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
232,Sun Dec 04 06:18:12 2005,notice,jk2_init() Found child 32445 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
233,Sun Dec 04 06:18:23 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
234,Sun Dec 04 06:18:31 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
235,Sun Dec 04 06:18:41 2005,notice,jk2_init() Found child 32447 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
236,Sun Dec 04 06:18:39 2005,notice,jk2_init() Found child 32446 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
237,Sun Dec 04 06:18:40 2005,notice,jk2_init() Found child 32448 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
238,Sun Dec 04 06:18:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
239,Sun Dec 04 06:18:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
240,Sun Dec 04 06:18:55 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
241,Sun Dec 04 06:18:55 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
242,Sun Dec 04 06:19:05 2005,notice,jk2_init() Found child 32449 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
243,Sun Dec 04 06:19:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
244,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32450 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
245,Sun Dec 04 06:19:18 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
246,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32452 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
247,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32451 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
248,Sun Dec 04 06:19:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
249,Sun Dec 04 06:19:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
250,Sun Dec 04 06:19:34 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
251,Sun Dec 04 06:19:34 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
252,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32454 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
253,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32453 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
254,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32455 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
255,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32467 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
256,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32464 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
257,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32465 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
258,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32466 in scoreboard slot 11,jk2_init() Found child <*> in scoreboard slot <*>,1
259,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32457 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
260,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
261,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
262,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
263,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
264,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
265,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
266,Sun Dec 04 06:22:18 2005,notice,jk2_init() Found child 32475 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
267,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32478 in scoreboard slot 11,jk2_init() Found child <*> in scoreboard slot <*>,1
268,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32477 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
269,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32479 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
270,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32480 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
271,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32476 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
272,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
273,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
274,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
275,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
276,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
277,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
278,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
279,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
280,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
281,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
282,Sun Dec 04 06:23:12 2005,notice,jk2_init() Found child 32483 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
283,Sun Dec 04 06:23:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
284,Sun Dec 04 06:23:15 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
285,Sun Dec 04 06:30:41 2005,notice,jk2_init() Found child 32507 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
286,Sun Dec 04 06:30:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
287,Sun Dec 04 06:30:43 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
288,Sun Dec 04 06:36:07 2005,notice,jk2_init() Found child 32529 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
289,Sun Dec 04 06:36:07 2005,notice,jk2_init() Found child 32528 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
290,Sun Dec 04 06:36:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
291,Sun Dec 04 06:36:10 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
292,Sun Dec 04 06:36:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
293,Sun Dec 04 06:36:10 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
294,Sun Dec 04 06:40:54 2005,notice,jk2_init() Found child 32548 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
295,Sun Dec 04 06:40:54 2005,notice,jk2_init() Found child 32546 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
296,Sun Dec 04 06:40:55 2005,notice,jk2_init() Found child 32547 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
297,Sun Dec 04 06:41:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
298,Sun Dec 04 06:41:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
299,Sun Dec 04 06:41:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
300,Sun Dec 04 06:41:07 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
301,Sun Dec 04 06:41:08 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
302,Sun Dec 04 06:41:08 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
303,Sun Dec 04 06:41:29 2005,notice,jk2_init() Found child 32549 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
304,Sun Dec 04 06:41:29 2005,notice,jk2_init() Found child 32550 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
305,Sun Dec 04 06:41:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
306,Sun Dec 04 06:41:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
307,Sun Dec 04 06:41:46 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
308,Sun Dec 04 06:41:46 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
309,Sun Dec 04 06:42:11 2005,notice,jk2_init() Found child 32551 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
310,Sun Dec 04 06:42:11 2005,notice,jk2_init() Found child 32552 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
311,Sun Dec 04 06:42:25 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
312,Sun Dec 04 06:42:23 2005,notice,jk2_init() Found child 32554 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
313,Sun Dec 04 06:42:25 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
314,Sun Dec 04 06:42:23 2005,notice,jk2_init() Found child 32553 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
315,Sun Dec 04 06:42:30 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
316,Sun Dec 04 06:42:30 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
317,Sun Dec 04 06:42:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
318,Sun Dec 04 06:42:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
319,Sun Dec 04 06:42:58 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
320,Sun Dec 04 06:42:58 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
321,Sun Dec 04 06:43:20 2005,notice,jk2_init() Found child 32556 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
322,Sun Dec 04 06:43:20 2005,notice,jk2_init() Found child 32555 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
323,Sun Dec 04 06:43:20 2005,notice,jk2_init() Found child 32557 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
324,Sun Dec 04 06:43:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
325,Sun Dec 04 06:43:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
326,Sun Dec 04 06:43:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
327,Sun Dec 04 06:43:40 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
328,Sun Dec 04 06:43:40 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
329,Sun Dec 04 06:43:56 2005,notice,jk2_init() Found child 32558 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
330,Sun Dec 04 06:44:18 2005,notice,jk2_init() Found child 32560 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
331,Sun Dec 04 06:44:18 2005,notice,jk2_init() Found child 32561 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
332,Sun Dec 04 06:44:39 2005,notice,jk2_init() Found child 32563 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
