LineId,Time,Component,Pid,Content,EventTemplate,EventId
187,20171223-22:15:44:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,setTodayTotalDetailSteps=<*>##7032##548365##8661##14641##27188471,544
188,20171223-22:15:44:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127311,calculateCaloriesWithCache totalCalories=<*>,234
189,20171223-22:15:44:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
190,20171223-22:15:44:170,Step_StandReportReceiver,30002312,REPORT : 7032 5020 150625 240,REPORT : <*> <*> <*> <*>,237
191,20171223-22:15:44:849,Step_LSC,30002312,onStandStepChanged 3605,onStandStepChanged <*> 3605,134
192,20171223-22:15:44:863,Step_LSC,30002312,onExtend:1514038545000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
193,20171223-22:15:45:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,getTodayTotalDetailSteps = <*>##7032##548365##8661##14641##27188471,219
194,20171223-22:15:45:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,setTodayTotalDetailSteps=<*>##7033##548365##8661##14736##27189469,604
195,20171223-22:15:45:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127332,calculateCaloriesWithCache totalCalories=<*>,234
196,20171223-22:15:45:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
197,20171223-22:15:45:164,Step_StandReportReceiver,30002312,REPORT : 7033 5021 150646 240,REPORT : <*> <*> <*> <*>,237
198,20171223-22:15:45:348,Step_LSC,30002312,onStandStepChanged 3606,onStandStepChanged <*> 3606,420
199,20171223-22:15:45:361,Step_LSC,30002312,onExtend:1514038546000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
200,20171223-22:15:45:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,getTodayTotalDetailSteps = <*>##7033##548365##8661##14736##27189469,216
201,20171223-22:15:45:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,setTodayTotalDetailSteps=<*>##7034##548365##8661##14831##27189969,259
202,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,calculateCaloriesWithCache totalCalories=<*>,234
203,20171223-22:15:45:658,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
204,20171223-22:15:45:659,Step_StandReportReceiver,30002312,REPORT : 7034 5022 150668 240,REPORT : <*> <*> <*> <*>,237
205,20171223-22:15:45:848,Step_LSC,30002312,onStandStepChanged 3607,onStandStepChanged <*> 3607,370
206,20171223-22:15:45:851,Step_LSC,30002312,onExtend:1514038546000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
207,20171223-22:15:46:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,getTodayTotalDetailSteps = <*>##7034##548365##8661##14831##27189969,195
208,20171223-22:15:46:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,setTodayTotalDetailSteps=<*>##7035##548365##8661##14926##27190469,72
209,20171223-22:15:46:157,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127375,calculateCaloriesWithCache totalCalories=<*>,234
210,20171223-22:15:46:160,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
211,20171223-22:15:46:164,Step_StandReportReceiver,30002312,REPORT : 7035 5022 150689 240,REPORT : <*> <*> <*> <*>,237
212,20171223-22:15:46:349,Step_LSC,30002312,onStandStepChanged 3608,onStandStepChanged <*> 3608,397
213,20171223-22:15:46:355,Step_LSC,30002312,onExtend:1514038547000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
214,20171223-22:15:46:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,getTodayTotalDetailSteps = <*>##7035##548365##8661##14926##27190469,571
215,20171223-22:15:46:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,setTodayTotalDetailSteps=<*>##7036##548365##8661##15021##27190970,217
216,20171223-22:15:46:674,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127396,calculateCaloriesWithCache totalCalories=<*>,234
217,20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
218,20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,REPORT : <*> <*> <*> <*>,237
219,20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,onStandStepChanged <*> 3609,197
220,20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
221,20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,getTodayTotalDetailSteps = <*>##7036##548365##8661##15021##27190970,15
222,20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,setTodayTotalDetailSteps=<*>##7037##548365##8661##15116##27191969,188
223,20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,calculateCaloriesWithCache totalCalories=<*>,234
224,20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
225,20171223-22:15:47:661,Step_StandReportReceiver,30002312,REPORT : 7037 5024 150732 240,REPORT : <*> <*> <*> <*>,237
226,20171223-22:15:47:857,Step_LSC,30002312,onStandStepChanged 3610,onStandStepChanged <*> 3610,181
227,20171223-22:15:47:860,Step_LSC,30002312,onExtend:1514038548000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
228,20171223-22:15:48:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,getTodayTotalDetailSteps = <*>##7037##548365##8661##15116##27191969,16
229,20171223-22:15:48:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,setTodayTotalDetailSteps=<*>##7038##548365##8661##15211##27192478,95
230,20171223-22:15:48:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127439,calculateCaloriesWithCache totalCalories=<*>,234
231,20171223-22:15:48:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
232,20171223-22:15:48:174,Step_StandReportReceiver,30002312,REPORT : 7038 5025 150753 240,REPORT : <*> <*> <*> <*>,237
233,20171223-22:15:48:350,Step_LSC,30002312,onStandStepChanged 3611,onStandStepChanged <*> 3611,27
234,20171223-22:15:48:368,Step_LSC,30002312,onExtend:1514038549000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
235,20171223-22:15:48:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,getTodayTotalDetailSteps = <*>##7038##548365##8661##15211##27192478,617
236,20171223-22:15:48:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,setTodayTotalDetailSteps=<*>##7039##548365##8661##15306##27192971,69
237,20171223-22:15:48:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127461,calculateCaloriesWithCache totalCalories=<*>,234
238,20171223-22:15:48:676,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
239,20171223-22:15:48:679,Step_StandReportReceiver,30002312,REPORT : 7039 5025 150775 240,REPORT : <*> <*> <*> <*>,237
240,20171223-22:15:49:350,Step_LSC,30002312,onStandStepChanged 3612,onStandStepChanged <*> 3612,610
241,20171223-22:15:49:366,Step_LSC,30002312,onExtend:1514038550000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
242,20171223-22:15:49:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,getTodayTotalDetailSteps = <*>##7039##548365##8661##15306##27192971,320
243,20171223-22:15:49:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,setTodayTotalDetailSteps=<*>##7040##548365##8661##15401##27193971,167
244,20171223-22:15:49:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127482,calculateCaloriesWithCache totalCalories=<*>,234
245,20171223-22:15:49:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
246,20171223-22:15:49:676,Step_StandReportReceiver,30002312,REPORT : 7040 5026 150796 240,REPORT : <*> <*> <*> <*>,237
247,20171223-22:15:49:858,Step_LSC,30002312,onStandStepChanged 3613,onStandStepChanged <*> 3613,418
248,20171223-22:15:49:864,Step_LSC,30002312,onExtend:1514038550000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
249,20171223-22:15:50:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,getTodayTotalDetailSteps = <*>##7040##548365##8661##15401##27193971,481
250,20171223-22:15:50:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,setTodayTotalDetailSteps=<*>##7041##548365##8661##15496##27194480,218
251,20171223-22:15:50:176,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127504,calculateCaloriesWithCache totalCalories=<*>,234
252,20171223-22:15:50:181,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
253,20171223-22:15:50:182,Step_StandReportReceiver,30002312,REPORT : 7041 5027 150818 240,REPORT : <*> <*> <*> <*>,237
254,20171223-22:15:50:850,Step_LSC,30002312,onStandStepChanged 3614,onStandStepChanged <*> 3614,392
255,20171223-22:15:50:864,Step_LSC,30002312,onExtend:1514038551000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
256,20171223-22:15:51:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,getTodayTotalDetailSteps = <*>##7041##548365##8661##15496##27194480,394
257,20171223-22:15:51:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,setTodayTotalDetailSteps=<*>##7042##548365##8661##15591##27195470,89
258,20171223-22:15:51:169,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127525,calculateCaloriesWithCache totalCalories=<*>,234
259,20171223-22:15:51:180,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
260,20171223-22:15:51:181,Step_StandReportReceiver,30002312,REPORT : 7042 5027 150839 240,REPORT : <*> <*> <*> <*>,237
261,20171223-22:15:51:859,Step_LSC,30002312,onStandStepChanged 3616,onStandStepChanged <*> 3616,530
262,20171223-22:15:51:868,Step_LSC,30002312,onExtend:1514038552000 2 0 4,onExtend: <*> 2 <*> 0 <*> 4,38
263,20171223-22:15:52:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,getTodayTotalDetailSteps = <*>##7042##548365##8661##15591##27195470,661
264,20171223-22:15:52:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,setTodayTotalDetailSteps=<*>##7044##548365##8661##15686##27196480,493
265,20171223-22:15:52:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127568,calculateCaloriesWithCache totalCalories=<*>,234
266,20171223-22:15:52:183,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
267,20171223-22:15:52:183,Step_StandReportReceiver,30002312,REPORT : 7044 5029 150882 240,REPORT : <*> <*> <*> <*>,237
268,20171223-22:15:52:349,Step_LSC,30002312,onStandStepChanged 3617,onStandStepChanged <*> 3617,252
269,20171223-22:15:52:363,Step_LSC,30002312,onExtend:1514038553000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
270,20171223-22:15:52:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,getTodayTotalDetailSteps = <*>##7044##548365##8661##15686##27196480,279
271,20171223-22:15:52:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,setTodayTotalDetailSteps=<*>##7045##548365##8661##15781##27196970,422
272,20171223-22:15:52:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127589,calculateCaloriesWithCache totalCalories=<*>,234
273,20171223-22:15:52:674,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
274,20171223-22:15:52:674,Step_StandReportReceiver,30002312,REPORT : 7045 5030 150903 240,REPORT : <*> <*> <*> <*>,237
275,20171223-22:15:53:349,Step_LSC,30002312,onStandStepChanged 3619,onStandStepChanged <*> 3619,223
276,20171223-22:15:53:358,Step_LSC,30002312,onExtend:1514038554000 2 0 4,onExtend: <*> 2 <*> 0 <*> 4,38
277,20171223-22:15:53:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,getTodayTotalDetailSteps = <*>##7045##548365##8661##15781##27196970,595
278,20171223-22:15:53:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,setTodayTotalDetailSteps=<*>##7047##548365##8661##15876##27197972,536
279,20171223-22:15:53:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127632,calculateCaloriesWithCache totalCalories=<*>,234
280,20171223-22:15:53:673,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
281,20171223-22:15:53:675,Step_StandReportReceiver,30002312,REPORT : 7047 5031 150946 240,REPORT : <*> <*> <*> <*>,237
282,20171223-22:15:54:350,Step_LSC,30002312,onStandStepChanged 3620,onStandStepChanged <*> 3620,115
283,20171223-22:15:54:359,Step_LSC,30002312,onExtend:1514038555000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
284,20171223-22:15:54:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,getTodayTotalDetailSteps = <*>##7047##548365##8661##15876##27197972,379
285,20171223-22:15:54:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,setTodayTotalDetailSteps=<*>##7048##548365##8661##15971##27198970,22
286,20171223-22:15:54:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127653,calculateCaloriesWithCache totalCalories=<*>,234
287,20171223-22:15:54:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
288,20171223-22:15:54:661,Step_StandReportReceiver,30002312,REPORT : 7048 5032 150968 240,REPORT : <*> <*> <*> <*>,237
289,20171223-22:15:55:349,Step_LSC,30002312,onStandStepChanged 3622,onStandStepChanged <*> 3622,618
290,20171223-22:15:55:359,Step_LSC,30002312,onExtend:1514038556000 2 0 4,onExtend: <*> 2 <*> 0 <*> 4,38
291,20171223-22:15:55:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,getTodayTotalDetailSteps = <*>##7048##548365##8661##15971##27198970,448
292,20171223-22:15:55:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,setTodayTotalDetailSteps=<*>##7050##548365##8661##16066##27199969,225
293,20171223-22:15:55:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127696,calculateCaloriesWithCache totalCalories=<*>,234
294,20171223-22:15:55:659,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
295,20171223-22:15:55:660,Step_StandReportReceiver,30002312,REPORT : 7050 5033 151011 240,REPORT : <*> <*> <*> <*>,237
296,20171223-22:15:55:848,Step_LSC,30002312,onStandStepChanged 3624,onStandStepChanged <*> 3624,527
297,20171223-22:15:55:855,Step_LSC,30002312,onExtend:1514038556000 2 0 4,onExtend: <*> 2 <*> 0 <*> 4,38
298,20171223-22:15:56:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,getTodayTotalDetailSteps = <*>##7050##548365##8661##16066##27199969,436
299,20171223-22:15:56:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,setTodayTotalDetailSteps=<*>##7052##548365##8661##16161##27200470,363
300,20171223-22:15:56:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127739,calculateCaloriesWithCache totalCalories=<*>,234
301,20171223-22:15:56:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
302,20171223-22:15:56:170,Step_StandReportReceiver,30002312,REPORT : 7052 5035 151053 240,REPORT : <*> <*> <*> <*>,237
303,20171223-22:15:57:851,Step_LSC,30002312,onStandStepChanged 3625,onStandStepChanged <*> 3625,206
304,20171223-22:15:57:863,Step_LSC,30002312,onExtend:1514038558000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
305,20171223-22:15:58:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,getTodayTotalDetailSteps = <*>##7052##548365##8661##16161##27200470,391
306,20171223-22:15:58:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,setTodayTotalDetailSteps=<*>##7053##548365##8661##16256##27202475,289
307,20171223-22:15:58:170,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127761,calculateCaloriesWithCache totalCalories=<*>,234
308,20171223-22:15:58:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
309,20171223-22:15:58:175,Step_StandReportReceiver,30002312,REPORT : 7053 5035 151075 240,REPORT : <*> <*> <*> <*>,237
310,20171223-22:15:59:849,Step_LSC,30002312,onStandStepChanged 3626,onStandStepChanged <*> 3626,568
311,20171223-22:15:59:865,Step_LSC,30002312,onExtend:1514038560000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
312,20171223-22:16:0:119,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
313,20171223-22:16:0:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,getTodayTotalDetailSteps = <*>##7053##548365##8661##16256##27202475,546
314,20171223-22:16:0:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,setTodayTotalDetailSteps=<*>##7054##548458##8661##16256##27204469,500
315,20171223-22:16:0:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,calculateCaloriesWithCache totalCalories=<*>,234
316,20171223-22:16:0:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
317,20171223-22:16:0:162,Step_StandReportReceiver,30002312,REPORT : 7054 5036 151096 240,REPORT : <*> <*> <*> <*>,237
318,20171223-22:16:0:849,Step_LSC,30002312,onStandStepChanged 3626,onStandStepChanged <*> 3626,568
319,20171223-22:16:0:859,Step_LSC,30002312,onExtend:1514038561000 0 0 0,onExtend: <*> 0 0 0,487
